SurveyID,SpeciesID,Sizeclass,Method,Abundance,Family,Class,CURRENT_TAXONOMIC_NAME,TempTrop_23cutoff
6002016,983,25,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002016,983,30,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002016,983,40,1,8,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002016,1613,5,1,3,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002016,1895,5,1,1,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6002016,1895,7.5,1,2,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6002016,1895,10,1,1,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6002016,1982,12.5,1,1000,Arripidae,Actinopterygii,Arripis georgianus,temperate
6002016,2011,20,1,1,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
6002017,38,40,1,7,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
6002017,39,25,1,1,Kyphosidae,Actinopterygii,Girella zebra,temperate
6002017,43,15,1,2,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
6002017,932,5,1,10,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002017,939,10,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002017,939,12.5,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002017,939,15,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002017,939,20,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002017,940,7.5,1,9,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
6002017,940,10,1,3,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
6002017,942,10,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,12.5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,15,1,41,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,20,1,6,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,25,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,30,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,944,12.5,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
6002017,952,35,1,1,Cheilodactylidae,Actinopterygii,Cheilodactylus rubrolabiatus,temperate
6002017,962,25,1,1,Plesiopidae,Actinopterygii,Paraplesiops meleagris,temperate
6002017,962,30,1,1,Plesiopidae,Actinopterygii,Paraplesiops meleagris,temperate
6002017,974,10,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002017,974,12.5,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002017,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002017,974,25,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002017,974,30,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002017,974,40,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002017,979,35,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6002017,983,15,1,11,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002017,983,20,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002017,983,25,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002017,983,30,1,3,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002017,1613,5,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002017,1613,7.5,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002017,1613,10,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002017,1613,12.5,1,5,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002017,1613,15,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002017,1860,30,1,1,Monacanthidae,Actinopterygii,Monacanthid spp.,temperate
6002017,1895,15,1,10,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6002017,107,200,1,1,Dasyatididae,Chondrichthyes,Dasyatis brevicaudata,temperate
6002017,932,5,1,30,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002017,939,20,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002017,942,5,1,10,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,7.5,1,30,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,10,1,50,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,12.5,1,58,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,15,1,65,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,20,1,56,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,25,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,30,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,35,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,942,40,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002017,963,25,1,1,Serranidae,Actinopterygii,Epinephelides armatus,temperate
6002017,974,10,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002017,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002017,974,20,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002017,974,30,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002017,974,40,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002017,979,35,1,1,Scorpididae,Actinopterygii,Scorpis georgiana,temperate
6002017,983,30,1,5,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002017,983,35,1,6,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002017,1613,5,1,15,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002017,1613,7.5,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002017,1613,10,1,5,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002017,1613,12.5,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002017,1613,15,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002017,1731,15,1,1,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
6002017,1895,10,1,3,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6002017,1895,12.5,1,3,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6002017,1895,15,1,4,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6002017,1895,20,1,4,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6002017,2555,7.5,1,1,Labridae,Actinopterygii,Siphonognathus caninis,temperate
6002022,38,35,1,1,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
6002022,676,20,1,1,Monacanthidae,Actinopterygii,Acanthaluteres brownii,temperate
6002022,676,25,1,1,Monacanthidae,Actinopterygii,Acanthaluteres brownii,temperate
6002022,932,5,1,10,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002022,932,7.5,1,25,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002022,935,7.5,1,1,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6002022,939,15,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002022,939,20,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002022,940,7.5,1,1,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
6002022,942,7.5,1,7,Labridae,Actinopterygii,Coris auricularis,temperate
6002022,942,15,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6002022,942,20,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002022,947,25,1,1,Monacanthidae,Actinopterygii,Meuschenia galii,temperate
6002022,965,30,1,1,Urolophidae,Chondrichthyes,Trygonoptera ovalis,temperate
6002022,974,20,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002022,974,30,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002022,981,10,1,1,Apogonidae,Actinopterygii,Apogon victoriae,temperate
6002022,983,20,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002022,1146,10,1,2,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
6002022,1146,12.5,1,1,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
6002022,1613,7.5,1,5,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002022,1613,10,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002022,34,20,1,1,Mullidae,Actinopterygii,Upeneichthys vlamingii,temperate
6002022,35,15,1,1,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
6002022,43,15,1,2,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
6002022,147,30,1,1,Chironemidae,Actinopterygii,Threpterius maculosus,temperate
6002022,185,20,1,3,Sparidae,Actinopterygii,Rhabdosargus sarba,temperate
6002022,932,2.5,1,20,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002022,932,5,1,30,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002022,935,5,1,20,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6002022,935,7.5,1,20,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6002022,939,12.5,1,3,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002022,940,5,1,1,Pomacentridae,Actinopterygii,Chromis klunzingeri,temperate
6002022,942,7.5,1,14,Labridae,Actinopterygii,Coris auricularis,temperate
6002022,942,10,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6002022,942,12.5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002022,942,15,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6002022,942,20,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002022,974,10,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002022,974,12.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002022,974,30,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002022,981,5,1,1,Apogonidae,Actinopterygii,Apogon victoriae,temperate
6002022,981,7.5,1,1,Apogonidae,Actinopterygii,Apogon victoriae,temperate
6002022,983,20,1,14,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002022,983,25,1,4,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002022,1146,5,1,2,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
6002022,1146,7.5,1,1,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
6002022,1613,5,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002022,1613,10,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002022,1613,12.5,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002022,1731,15,1,2,Mullidae,Actinopterygii,Parupeneus spilurus,temperate
6002022,1895,5,1,15,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6002022,1982,15,1,50,Arripidae,Actinopterygii,Arripis georgianus,temperate
6002022,3413,2.5,1,2,Bolinopsidae,Tentaculata,Bolinopsis spp.,temperate
6002023,38,30,1,1,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
6002023,38,35,1,10,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
6002023,38,40,1,20,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
6002023,916,12.5,1,3,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6002023,932,5,1,15,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002023,939,15,1,4,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002023,942,7.5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002023,942,10,1,7,Labridae,Actinopterygii,Coris auricularis,temperate
6002023,942,12.5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002023,974,10,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002023,974,12.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002023,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002023,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002023,974,30,1,2,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002023,983,25,1,1,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002023,983,30,1,3,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002023,1613,10,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002023,1613,12.5,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002023,3420,35,1,1,Carangidae,Actinopterygii,Carangid spp.,tropical
6002023,39,30,1,2,Kyphosidae,Actinopterygii,Girella zebra,temperate
6002023,98,10,1,1,Diodontidae,Actinopterygii,Diodon nicthemerus,temperate
6002023,916,10,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6002023,936,5,1,1,Labridae,Actinopterygii,Dotalabrus alleni,temperate
6002023,936,7.5,1,1,Labridae,Actinopterygii,Dotalabrus alleni,temperate
6002023,939,15,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002023,942,10,1,3,Labridae,Actinopterygii,Coris auricularis,temperate
6002023,942,15,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6002023,942,25,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002023,944,15,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
6002023,974,12.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002023,974,20,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002023,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002023,981,10,1,1,Apogonidae,Actinopterygii,Apogon victoriae,temperate
6002023,1613,10,1,1,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002023,1613,12.5,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002024,34,12.5,1,1,Mullidae,Actinopterygii,Upeneichthys vlamingii,temperate
6002024,39,25,1,1,Kyphosidae,Actinopterygii,Girella zebra,temperate
6002024,916,7.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6002024,916,10,1,3,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6002024,916,12.5,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6002024,931,2.5,1,100,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
6002024,931,5,1,535,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
6002024,931,7.5,1,10,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
6002024,932,2.5,1,150,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002024,932,5,1,300,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002024,935,5,1,20,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6002024,935,7.5,1,2,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6002024,936,5,1,2,Labridae,Actinopterygii,Dotalabrus alleni,temperate
6002024,939,10,1,3,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002024,939,12.5,1,3,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002024,939,15,1,3,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002024,942,5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002024,942,7.5,1,6,Labridae,Actinopterygii,Coris auricularis,temperate
6002024,942,10,1,13,Labridae,Actinopterygii,Coris auricularis,temperate
6002024,942,12.5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002024,942,15,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002024,942,20,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6002024,942,25,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002024,957,10,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
6002024,957,15,1,1,Chaetodontidae,Actinopterygii,Chelmonops curiosus,temperate
6002024,974,7.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002024,974,12.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002024,974,15,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002024,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002024,983,25,1,2,Kyphosidae,Actinopterygii,Kyphosus cornelii,temperate
6002024,1018,5,1,1,Labridae,Actinopterygii,Choerodon rubescens,temperate
6002024,1146,5,1,2,Pinguipedidae,Actinopterygii,Parapercis haackei,temperate
6002024,1613,5,1,10,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002024,1613,7.5,1,10,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002024,1895,15,1,20,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6002024,1895,20,1,15,Carangidae,Actinopterygii,Pseudocaranx georgianus,temperate
6002024,2011,10,1,1,Labridae,Actinopterygii,Ophthalmolepis lineolatus,temperate
6002024,38,25,1,1,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
6002024,57,15,1,1,Labridae,Actinopterygii,Pictilabrus laticlavius,temperate
6002024,916,5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6002024,916,7.5,1,2,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6002024,916,10,1,4,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6002024,916,12.5,1,1,Labridae,Actinopterygii,Austrolabrus maculatus,temperate
6002024,932,2.5,1,10,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002024,932,5,1,300,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002024,936,5,1,1,Labridae,Actinopterygii,Dotalabrus alleni,temperate
6002024,939,10,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002024,939,15,1,5,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002024,939,20,1,1,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002024,942,7.5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002024,942,10,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002024,974,10,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002024,974,12.5,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002024,974,25,1,1,Labridae,Actinopterygii,Notolabrus parilus,temperate
6002024,1119,2.5,1,1,Tripterygiidae,Actinopterygii,Helcogramma decurrens,temperate
6002024,1613,5,1,7,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002024,1613,7.5,1,4,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002024,1613,10,1,2,Labridae,Actinopterygii,Halichoeres brownfieldi,temperate
6002025,35,5,1,1,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
6002025,35,10,1,1,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
6002025,35,15,1,1,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
6002025,35,20,1,1,Pempherididae,Actinopterygii,Pempheris multiradiata,temperate
6002025,38,87.5,1,5,Kyphosidae,Actinopterygii,Kyphosus sydneyanus,temperate
6002025,39,20,1,1,Kyphosidae,Actinopterygii,Girella zebra,temperate
6002025,39,25,1,1,Kyphosidae,Actinopterygii,Girella zebra,temperate
6002025,43,20,1,4,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
6002025,43,25,1,1,Enoplosidae,Actinopterygii,Enoplosus armatus,temperate
6002025,145,15,1,1,Labridae,Actinopterygii,Scarus ghobban,tropical
6002025,145,25,1,1,Labridae,Actinopterygii,Scarus ghobban,tropical
6002025,931,5,1,30,Plesiopidae,Actinopterygii,Trachinops noarlungae,temperate
6002025,932,2.5,1,17,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002025,932,5,1,20,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002025,932,7.5,1,25,Plesiopidae,Actinopterygii,Trachinops brauni,temperate
6002025,935,5,1,10,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6002025,935,7.5,1,230,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6002025,935,10,1,115,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6002025,935,12.5,1,210,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6002025,935,15,1,18,Pempherididae,Actinopterygii,Pempheris klunzingeri,temperate
6002025,939,15,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002025,939,20,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002025,939,25,1,5,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002025,939,30,1,2,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002025,939,35,1,3,Pomacentridae,Actinopterygii,Parma mccullochi,temperate
6002025,942,7.5,1,1,Labridae,Actinopterygii,Coris auricularis,temperate
6002025,942,10,1,2,Labridae,Actinopterygii,Coris auricularis,temperate
6002025,944,7.5,1,14,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
6002025,944,10,1,22,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
6002025,944,12.5,1,11,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
6002025,944,20,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
6002025,944,25,1,1,Labridae,Actinopterygii,Pseudolabrus biserialis,temperate
6002025,958,12.5,1,3,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
6002025,958,15,1,5,Monodactylidae,Actinopterygii,Schuettea woodwardi,temperate
6002025,961,20,1,1,Labridae,Actinopterygii,Pictilabrus viridis,temperate
6002025,961,25,1,1,Labridae,Actinopterygii,Pictilabrus viridis,temperate
